ParticipantID,GainDetected,DeltaPosMagnitude,DeltaDir,DeltaTime,ResetActive,S2CActive,AC2FActive,NoDistractorActive,ContrabassDistractorActive,OboeDistractorActive,HarpsichordDistractorActive,ViolinDistractorActive,GlockenspielDistractorActive,NoGainApplied,NegativeRotationGainApplied,PositiveRotationGainApplied,CurvatureGainApplied,CurrentRotationGainAgainst,CurrentRotationGainWith,CurrentCurvatureGainRadius,NoGainRatioDuringDetection,NegativeRotationGainRatioDuringDetection,PositiveRotationGainRatioDuringDetection,CurvatureGainRatioDuringDetection,MostLikelyDetectedGain,TimeSinceExperimentStart
0,0,0,-0.563365,0.0068444,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.52739
0,0,0,-0.6158028,0.0069211,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.53431
0,0,0,-0.6227542,0.0070353,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.54168
0,0,0,-0.6330382,0.0068992,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.54826
0,0,0,-0.6208661,0.0065222,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.55476
0,0,0,-0.5868416,0.0068443,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.56193
0,0,0,-0.6158028,0.0068446,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.56845
0,0,0,-0.6161205,0.0068443,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.5753
0,0,0,-0.6158028,0.0068472,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.58245
0,0,0,-0.6161205,0.0069788,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.58912
0,0,0,-0.628073,0.007081,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.59622
0,0,0,-0.6370438,0.0069113,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.60345
0,0,0,-0.6218109,0.0069844,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.6101
0,0,0,-0.6283845,0.006264,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.61637
0,0,0,-0.5637122,0.0068445,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.62359
0,0,0,-0.6158028,0.0069589,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.6302
0,0,0,-0.6265134,0.0069607,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.63714
0,0,0,-0.6265134,0.006908,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.64442
0,0,0,-0.6214961,0.0065498,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.65058
0,0,0,-0.589503,0.0068445,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.65743
0,0,0,-0.6158028,0.0068449,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.66458
0,0,0,-0.6161205,0.0068442,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.67112
0,0,0,-0.6158028,0.0068955,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.67802
0,0,0,-0.6205508,0.0068602,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.6852
0,0,0,-0.6173896,0.0070184,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.69188
0,0,0,-0.6318005,0.0069732,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.69889
0,0,0,-0.6274496,0.0069812,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.70616
0,0,0,-0.6283845,0.0070768,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.71296
0,0,0,-0.6367366,0.0063468,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.71927
0,0,0,-0.5709552,0.0068445,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.72645
0,0,0,-0.6158028,0.0076608,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.73379
0,0,0,-0.6892704,0.0060279,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.73981
0,0,0,-0.5424856,0.0069354,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.74711
0,0,0,-0.6240098,0.0069243,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.75366
0,0,0,0,0.0068446,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.76084
0,0,0,0,0.007144,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.76767
0,0,0,0,0.0070185,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.77473
0,0,0,0,0.0063711,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.78136
0,0,0,0,0.0075843,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.78864
0,0,0,0,0.0061043,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.79474
0,0,0,0,0.0068452,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.80191
0,0,0,0,0.0075257,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.80912
0,0,0,0,0.0064016,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.8155
0,0,0,0.5757331,0.006845,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.82267
0,0,0,0.6161205,0.0068447,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.82923
0,0,0,0.6158028,0.0104846,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.83968
0,0,0,0.9435682,0.0073578,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.8474
0,0,0,0.6620474,0.0083558,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.85544
0,0,0,0.7519946,0.0075645,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.86332
0,0,0,0.6807005,0.0068452,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.86985
0,0,0,0.6158028,0.0068438,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.87667
0,0,0,0.6158028,0.0072388,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.88425
0,0,0,0.6516207,0.0070094,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.89093
0,0,0,0.6308707,0.0069823,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.89793
0,0,0,0.6283845,0.0065122,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.90477
0,0,0,0.5858405,0.006949,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.9114
0,0,0,0.6252628,0.0063749,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.91772
0,0,0,0.5736903,0.0068448,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.9249
0,0,0,0.6158028,0.006844,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.93143
0,0,0,0.6158028,0.0068617,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.93827
0,0,0,0.6173896,0.0068275,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.94546
0,0,0,0.6145305,0.0071346,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.95225
0,0,0,0.6416347,0.0070118,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.95928
0,0,0,0.6308707,0.0069841,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.96659
0,0,0,0.6286958,0.0062467,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.97246
0,0,0,0.5619739,0.0068449,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.97933
0,0,0,0.6161205,0.0069468,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.98656
0,0,0,0.6249498,0.006859,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.99312
0,0,0,0.6173896,0.0067397,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,13.99986
0,0,0,0.6065179,0.0068321,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.00698
0,0,0,0.6145305,0.0071819,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.01389
0,0,0,0.646193,0.006507,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.02067
0,0,0,0.5855064,0.0068445,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.02723
0,0,0,0.6158028,0.007574,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.03484
0,0,0,0.6815624,0.0061149,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.04123
0,0,0,0.5500081,0.0068465,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.04777
0,0,0,0.6161205,0.0069783,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.05474
0,0,0,0.6277614,0.0067086,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.06179
0,0,0,0.6036074,0.0068444,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.06829
0,0,0,0.6158028,0.007485,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.07578
0,0,0,0.6737661,0.0062038,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.08229
0,0,0,0.5581307,0.0068445,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.08883
0,0,0,0.6158028,0.0079154,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.09675
0,0,0,0.7121689,0.0057732,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.1028
0,0,0,0.5192646,0.0072607,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.10978
0,0,0,0.65342,0.0064286,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.11621
0,0,0,0.5784457,0.0068443,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.12337
0,0,0,0.6158028,0.0068444,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.12991
0,0,0,0.6158028,0.0068773,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.13683
0,0,0,0.618656,0.0068113,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.1439
0,0,0,0,0.0068449,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.15043
0,0,0,0,0.0068444,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.15727
0,0,0,0,0.0074179,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.16508
0,0,0,0,0.0062709,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.17096
0,0,0,0,0.0068442,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.1778
0,0,0,-0.6158028,0.006845,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.185
0,0,0,-0.6158028,0.0069352,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.19161
0,0,0,-0.6243232,0.0067537,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.19836
0,0,0,-0.6074851,0.0072093,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.2059
0,0,0,-0.6486109,0.0064794,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.21204
0,0,0,-0.5828267,0.0068447,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.21889
0,0,0,-0.6158028,0.0068447,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.22633
0,0,0,-0.6161205,0.0068436,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.23256
0,0,0,-0.6158028,0.0069031,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.23948
0,0,0,-0.6211812,0.0069711,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.24675
0,0,0,-0.6274496,0.0069598,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.25342
0,0,0,-0.6262009,0.0069878,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.26074
0,0,0,-0.629007,0.0069732,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.26737
0,0,0,-0.6274496,0.0062722,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.27365
0,0,0,-0.5640592,0.0068456,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.28085
0,0,0,-0.6161205,0.0068522,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.28733
0,0,0,-0.616438,0.0069812,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.29432
0,0,0,-0.628073,0.0066988,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.30142
0,0,0,-0.6026341,0.0068644,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.30788
0,0,0,-0.6177064,0.0070152,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.31491
0,0,0,-0.6311808,0.0066532,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.32186
0,0,0,-0.5983981,0.0072965,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.32887
0,0,0,-0.6564078,0.0063929,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.33525
0,0,0,-0.5753932,0.0068455,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.34243
0,0,0,-0.6158028,0.0068441,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.34895
0,0,0,-0.6158028,0.0068439,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.35579
0,0,0,-0.6158028,0.0069383,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.36305
0,0,0,-0.6243232,0.00699,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.36973
0,0,0,-0.629007,0.0066052,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.37633
0,0,0,-0.5944612,0.0068458,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.38369
0,0,0,-0.6161205,0.0068433,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.39001
0,0,0,-0.6158028,0.0068438,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.39686
0,0,0,-0.6158028,0.0072775,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.40452
0,0,0,-0.6549156,0.0064116,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.41055
0,0,0,-0.577091,0.0068442,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.41738
0,0,0,-0.6158028,0.0068445,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.42457
0,0,0,-0.6161205,0.0068442,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.43108
0,0,0,-0.6158028,0.0069609,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.43811
0,0,0,-0.6262009,0.0067279,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.44507
0,0,0,-0.605226,0.0077793,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.45311
0,0,0,-0.699975,0.0070402,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.45957
0,0,0,-0.6333472,0.0073085,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.46722
0,0,0,-0.6578966,0.0074766,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.4744
0,0,0,-0.6728944,0.0068448,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.48155
0,0,0,-0.6161205,0.0068457,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.48806
0,0,0,-0.6158028,0.0068446,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.49496
0,0,0,-0.6158028,0.0068434,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.5021
0,0,0,-0.6158028,0.0068449,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.5086
0,0,0,-0.6158028,0.0068434,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.51544
0,0,0,-0.6158028,0.0068449,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.52261
0,0,0,-0.6161205,0.0068447,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.52916
0,0,0,-0.6161205,0.006844,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.53596
0,0,0,-0.6158028,0.0068442,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.54311
0,0,0,-0.6158028,0.0069542,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.54978
0,0,0,-0.6255757,0.0069499,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.55671
0,0,0,-0.6255757,0.0066293,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.56371
0,0,0,-0.5967609,0.0073345,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.57068
0,0,0,-0.6599753,0.0063542,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.57704
0,0,0,-0.5716401,0.0068445,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.58415
0,0,0,-0.6158028,0.0068481,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.59075
0,0,0,-0.6161205,0.0069345,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.59771
0,0,0,-0.6240098,0.0069532,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.60497
0,0,0,-0.6255757,0.0069847,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.6116
0,0,0,-0.6283845,0.0069501,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.61854
0,0,0,-0.6252628,0.0069815,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.62589
0,0,0,-0.6283845,0.0062587,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.63176
0,0,0,-0.563365,0.0068448,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.63862
0,0,0,-0.6161205,0.0068444,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.64577
0,0,0,-0.6158028,0.0069781,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.65243
0,0,0,-0.628073,0.0070352,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.65953
0,0,0,-0.6330382,0.0069289,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.6667
0,0,0,-0.6233823,0.0064351,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.67282
0,0,0,-0.5791218,0.0068447,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.67967
0,0,0,-0.6158028,0.0068446,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.6868
0,0,0,-0.6158028,0.0068645,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,14.69344
